fitValue/0/value/intVal,originDataSourceId,endTimeNanos,dataTypeName,startTimeNanos,modifiedTimeMillis,rawTimestampNanos
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60296E+18,com.google.sleep.segment,1.60296E+18,1.60297E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60297E+18,com.google.sleep.segment,1.60296E+18,1.60297E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60297E+18,com.google.sleep.segment,1.60297E+18,1.60297E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.603E+18,com.google.sleep.segment,1.603E+18,1.60301E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60303E+18,com.google.sleep.segment,1.60303E+18,1.60304E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6031E+18,com.google.sleep.segment,1.6031E+18,1.60311E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60311E+18,com.google.sleep.segment,1.6031E+18,1.60311E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60312E+18,com.google.sleep.segment,1.60312E+18,1.60312E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60312E+18,com.google.sleep.segment,1.60312E+18,1.60312E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60315E+18,com.google.sleep.segment,1.60315E+18,1.60316E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60315E+18,com.google.sleep.segment,1.60315E+18,1.60316E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6032E+18,com.google.sleep.segment,1.6032E+18,1.60321E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6032E+18,com.google.sleep.segment,1.6032E+18,1.60321E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60321E+18,com.google.sleep.segment,1.60321E+18,1.6033E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60321E+18,com.google.sleep.segment,1.60321E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60327E+18,com.google.sleep.segment,1.60327E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60327E+18,com.google.sleep.segment,1.60327E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60328E+18,com.google.sleep.segment,1.60327E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60328E+18,com.google.sleep.segment,1.60328E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60328E+18,com.google.sleep.segment,1.60328E+18,1.6033E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60329E+18,com.google.sleep.segment,1.60329E+18,1.6033E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6033E+18,com.google.sleep.segment,1.6033E+18,1.60332E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60335E+18,com.google.sleep.segment,1.60335E+18,1.60338E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60336E+18,com.google.sleep.segment,1.60336E+18,1.60338E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60339E+18,com.google.sleep.segment,1.60339E+18,1.60339E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60343E+18,com.google.sleep.segment,1.60342E+18,1.60344E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60345E+18,com.google.sleep.segment,1.60345E+18,1.60347E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60346E+18,com.google.sleep.segment,1.60346E+18,1.60347E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60347E+18,com.google.sleep.segment,1.60346E+18,1.60347E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60352E+18,com.google.sleep.segment,1.60352E+18,1.60354E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60356E+18,com.google.sleep.segment,1.60356E+18,1.60359E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60356E+18,com.google.sleep.segment,1.60356E+18,1.60359E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60357E+18,com.google.sleep.segment,1.60357E+18,1.60359E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60358E+18,com.google.sleep.segment,1.60357E+18,1.60359E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60358E+18,com.google.sleep.segment,1.60358E+18,1.60359E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60365E+18,com.google.sleep.segment,1.60364E+18,1.60366E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60366E+18,com.google.sleep.segment,1.60366E+18,1.60367E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60367E+18,com.google.sleep.segment,1.60367E+18,1.60367E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6037E+18,com.google.sleep.segment,1.6037E+18,1.60372E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60371E+18,com.google.sleep.segment,1.60371E+18,1.60372E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60375E+18,com.google.sleep.segment,1.60375E+18,1.60376E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60375E+18,com.google.sleep.segment,1.60375E+18,1.60376E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60383E+18,com.google.sleep.segment,1.60383E+18,1.60384E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60383E+18,com.google.sleep.segment,1.60383E+18,1.60384E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60389E+18,com.google.sleep.segment,1.60388E+18,1.60392E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60389E+18,com.google.sleep.segment,1.60389E+18,1.60392E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60389E+18,com.google.sleep.segment,1.60389E+18,1.60392E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6039E+18,com.google.sleep.segment,1.6039E+18,1.60392E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60391E+18,com.google.sleep.segment,1.6039E+18,1.60392E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60392E+18,com.google.sleep.segment,1.60392E+18,1.60395E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60394E+18,com.google.sleep.segment,1.60392E+18,1.60395E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60394E+18,com.google.sleep.segment,1.60394E+18,1.60395E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60394E+18,com.google.sleep.segment,1.60394E+18,1.60395E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60397E+18,com.google.sleep.segment,1.60397E+18,1.60399E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60399E+18,com.google.sleep.segment,1.60398E+18,1.60399E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60402E+18,com.google.sleep.segment,1.60402E+18,1.60404E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60402E+18,com.google.sleep.segment,1.60402E+18,1.60404E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60404E+18,com.google.sleep.segment,1.60404E+18,1.60408E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60405E+18,com.google.sleep.segment,1.60405E+18,1.60423E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60406E+18,com.google.sleep.segment,1.60406E+18,1.60408E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60407E+18,com.google.sleep.segment,1.60407E+18,1.60408E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60423E+18,com.google.sleep.segment,1.60422E+18,1.60423E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60427E+18,com.google.sleep.segment,1.60425E+18,1.6043E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60427E+18,com.google.sleep.segment,1.60427E+18,1.6043E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60429E+18,com.google.sleep.segment,1.60429E+18,1.6043E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60432E+18,com.google.sleep.segment,1.60432E+18,1.60433E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60433E+18,com.google.sleep.segment,1.60433E+18,1.60434E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60433E+18,com.google.sleep.segment,1.60433E+18,1.60434E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60434E+18,com.google.sleep.segment,1.60433E+18,1.60434E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60434E+18,com.google.sleep.segment,1.60434E+18,1.60435E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60436E+18,com.google.sleep.segment,1.60436E+18,1.60438E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60439E+18,com.google.sleep.segment,1.60439E+18,1.60441E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60443E+18,com.google.sleep.segment,1.60443E+18,1.60444E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60444E+18,com.google.sleep.segment,1.60443E+18,1.60444E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60447E+18,com.google.sleep.segment,1.60447E+18,1.60449E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60447E+18,com.google.sleep.segment,1.60447E+18,1.60449E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60448E+18,com.google.sleep.segment,1.60447E+18,1.60449E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60451E+18,com.google.sleep.segment,1.6045E+18,1.60452E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60451E+18,com.google.sleep.segment,1.60451E+18,1.60452E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60451E+18,com.google.sleep.segment,1.60451E+18,1.60452E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60455E+18,com.google.sleep.segment,1.60454E+18,1.60458E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60459E+18,com.google.sleep.segment,1.60459E+18,1.6046E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60459E+18,com.google.sleep.segment,1.60459E+18,1.6046E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6046E+18,com.google.sleep.segment,1.60459E+18,1.60471E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60471E+18,com.google.sleep.segment,1.60471E+18,1.60471E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60471E+18,com.google.sleep.segment,1.60471E+18,1.60472E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60486E+18,com.google.sleep.segment,1.60486E+18,1.60502E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60487E+18,com.google.sleep.segment,1.60486E+18,1.60502E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60487E+18,com.google.sleep.segment,1.60487E+18,1.60502E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.605E+18,com.google.sleep.segment,1.60498E+18,1.60503E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60505E+18,com.google.sleep.segment,1.60504E+18,1.60506E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60505E+18,com.google.sleep.segment,1.60505E+18,1.60512E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60511E+18,com.google.sleep.segment,1.60511E+18,1.60512E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60511E+18,com.google.sleep.segment,1.60511E+18,1.60512E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60511E+18,com.google.sleep.segment,1.60511E+18,1.60512E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60511E+18,com.google.sleep.segment,1.60511E+18,1.60512E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60512E+18,com.google.sleep.segment,1.60511E+18,1.60513E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60512E+18,com.google.sleep.segment,1.60512E+18,1.60513E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60512E+18,com.google.sleep.segment,1.60512E+18,1.60514E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60513E+18,com.google.sleep.segment,1.60512E+18,1.60514E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60513E+18,com.google.sleep.segment,1.60513E+18,1.60513E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60513E+18,com.google.sleep.segment,1.60513E+18,1.60514E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60513E+18,com.google.sleep.segment,1.60513E+18,1.60514E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60514E+18,com.google.sleep.segment,1.60513E+18,1.60514E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60514E+18,com.google.sleep.segment,1.60514E+18,1.60514E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60514E+18,com.google.sleep.segment,1.60514E+18,1.60514E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60526E+18,com.google.sleep.segment,1.60526E+18,1.60529E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60526E+18,com.google.sleep.segment,1.60526E+18,1.60529E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60527E+18,com.google.sleep.segment,1.60526E+18,1.60529E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60527E+18,com.google.sleep.segment,1.60527E+18,1.60529E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60528E+18,com.google.sleep.segment,1.60527E+18,1.60529E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60528E+18,com.google.sleep.segment,1.60528E+18,1.60529E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60529E+18,com.google.sleep.segment,1.60528E+18,1.60529E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6053E+18,com.google.sleep.segment,1.6053E+18,1.60531E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60531E+18,com.google.sleep.segment,1.6053E+18,1.60531E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60531E+18,com.google.sleep.segment,1.60531E+18,1.60531E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60534E+18,com.google.sleep.segment,1.60534E+18,1.60536E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60535E+18,com.google.sleep.segment,1.60534E+18,1.60536E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60535E+18,com.google.sleep.segment,1.60535E+18,1.60536E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60545E+18,com.google.sleep.segment,1.60545E+18,1.60546E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60545E+18,com.google.sleep.segment,1.60545E+18,1.60546E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60546E+18,com.google.sleep.segment,1.60545E+18,1.60546E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60546E+18,com.google.sleep.segment,1.60546E+18,1.60548E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60547E+18,com.google.sleep.segment,1.60546E+18,1.60548E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60547E+18,com.google.sleep.segment,1.60547E+18,1.60548E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60547E+18,com.google.sleep.segment,1.60547E+18,1.60548E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60548E+18,com.google.sleep.segment,1.60547E+18,1.60548E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60549E+18,com.google.sleep.segment,1.60549E+18,1.60549E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60549E+18,com.google.sleep.segment,1.60549E+18,1.60549E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60549E+18,com.google.sleep.segment,1.60549E+18,1.60555E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60549E+18,com.google.sleep.segment,1.60549E+18,1.60555E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60549E+18,com.google.sleep.segment,1.60549E+18,1.60549E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60553E+18,com.google.sleep.segment,1.60553E+18,1.60555E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60553E+18,com.google.sleep.segment,1.60553E+18,1.60567E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60554E+18,com.google.sleep.segment,1.60553E+18,1.60555E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60554E+18,com.google.sleep.segment,1.60554E+18,1.60567E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60554E+18,com.google.sleep.segment,1.60554E+18,1.60555E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60554E+18,com.google.sleep.segment,1.60554E+18,1.60555E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60583E+18,com.google.sleep.segment,1.60583E+18,1.60584E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60583E+18,com.google.sleep.segment,1.60583E+18,1.60584E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60583E+18,com.google.sleep.segment,1.60583E+18,1.60584E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60587E+18,com.google.sleep.segment,1.60586E+18,1.60589E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60588E+18,com.google.sleep.segment,1.60588E+18,1.60589E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60589E+18,com.google.sleep.segment,1.60588E+18,1.60589E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60589E+18,com.google.sleep.segment,1.60589E+18,1.60589E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60589E+18,com.google.sleep.segment,1.60589E+18,1.60589E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60593E+18,com.google.sleep.segment,1.60591E+18,1.60596E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60593E+18,com.google.sleep.segment,1.60593E+18,1.60596E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60593E+18,com.google.sleep.segment,1.60593E+18,1.60596E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60593E+18,com.google.sleep.segment,1.60593E+18,1.60596E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60597E+18,com.google.sleep.segment,1.60597E+18,1.60598E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60597E+18,com.google.sleep.segment,1.60597E+18,1.60598E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60597E+18,com.google.sleep.segment,1.60597E+18,1.60598E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60598E+18,com.google.sleep.segment,1.60597E+18,1.606E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60598E+18,com.google.sleep.segment,1.60598E+18,1.606E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60598E+18,com.google.sleep.segment,1.60598E+18,1.60598E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60599E+18,com.google.sleep.segment,1.60598E+18,1.606E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60599E+18,com.google.sleep.segment,1.60599E+18,1.606E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60599E+18,com.google.sleep.segment,1.60599E+18,1.606E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.606E+18,com.google.sleep.segment,1.60599E+18,1.60601E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.606E+18,com.google.sleep.segment,1.606E+18,1.60601E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.606E+18,com.google.sleep.segment,1.606E+18,1.60601E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60605E+18,com.google.sleep.segment,1.60605E+18,1.60606E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60605E+18,com.google.sleep.segment,1.60605E+18,1.60606E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60606E+18,com.google.sleep.segment,1.60605E+18,1.60606E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60607E+18,com.google.sleep.segment,1.60606E+18,1.60608E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60607E+18,com.google.sleep.segment,1.60607E+18,1.60608E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60608E+18,com.google.sleep.segment,1.60607E+18,1.60608E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60608E+18,com.google.sleep.segment,1.60608E+18,1.60608E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60608E+18,com.google.sleep.segment,1.60608E+18,1.60608E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60615E+18,com.google.sleep.segment,1.60614E+18,1.60616E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60615E+18,com.google.sleep.segment,1.60615E+18,1.60616E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60615E+18,com.google.sleep.segment,1.60615E+18,1.60616E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60615E+18,com.google.sleep.segment,1.60615E+18,1.60616E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60616E+18,com.google.sleep.segment,1.60616E+18,1.60617E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60617E+18,com.google.sleep.segment,1.60616E+18,1.60617E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60617E+18,com.google.sleep.segment,1.60617E+18,1.60617E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60617E+18,com.google.sleep.segment,1.60617E+18,1.60617E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60617E+18,com.google.sleep.segment,1.60617E+18,1.60617E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60623E+18,com.google.sleep.segment,1.60623E+18,1.60624E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60623E+18,com.google.sleep.segment,1.60623E+18,1.60624E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60624E+18,com.google.sleep.segment,1.60623E+18,1.60624E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60626E+18,com.google.sleep.segment,1.60626E+18,1.60627E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60626E+18,com.google.sleep.segment,1.60626E+18,1.60627E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60626E+18,com.google.sleep.segment,1.60626E+18,1.60627E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60626E+18,1.60627E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60627E+18,1.60627E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60627E+18,1.60627E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60627E+18,1.60628E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60627E+18,1.60628E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60627E+18,com.google.sleep.segment,1.60627E+18,1.60627E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60629E+18,com.google.sleep.segment,1.60628E+18,1.60629E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60629E+18,com.google.sleep.segment,1.60629E+18,1.60629E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60629E+18,com.google.sleep.segment,1.60629E+18,1.60629E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6063E+18,com.google.sleep.segment,1.60629E+18,1.60631E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6063E+18,com.google.sleep.segment,1.6063E+18,1.60631E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6063E+18,com.google.sleep.segment,1.6063E+18,1.60633E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6063E+18,com.google.sleep.segment,1.6063E+18,1.60633E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.6063E+18,com.google.sleep.segment,1.6063E+18,1.60631E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60631E+18,com.google.sleep.segment,1.6063E+18,1.60633E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60631E+18,com.google.sleep.segment,1.60631E+18,1.60633E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60632E+18,com.google.sleep.segment,1.60631E+18,1.60635E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60632E+18,com.google.sleep.segment,1.60632E+18,1.60635E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60632E+18,com.google.sleep.segment,1.60632E+18,1.60633E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60634E+18,com.google.sleep.segment,1.60633E+18,1.60635E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60634E+18,com.google.sleep.segment,1.60634E+18,1.60635E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60634E+18,com.google.sleep.segment,1.60634E+18,1.60635E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60635E+18,com.google.sleep.segment,1.60634E+18,1.60635E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60635E+18,com.google.sleep.segment,1.60635E+18,1.60635E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60638E+18,com.google.sleep.segment,1.60638E+18,1.6064E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.60638E+18,com.google.sleep.segment,1.60638E+18,1.6064E+12,0
